FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
210524;0000;15;;;
210525;0000;20;;;
210526;0000;;;;
210527;0000;;;;
210528;0000;15;;;
210529;0000;13;;;
210530;0000;24;;;
210531;0000;18;;;
210601;0000;20;;;
210602;0000;14;;;
210603;0000;13;;;
210604;0000;11;;;
210605;0000;14;;;
210606;0000;12;;;
210607;0000;19;;;
210608;0000;20;;;
210609;0000;16;;;
210610;0000;13;;;
210611;0000;16;;;
210612;0000;25;;;
210613;0000;17;;;
210614;0000;20;;;
210615;0000;10;;;
210616;0000;7;;;
210617;0000;12;;;
210618;0000;18;;;
210619;0000;23;;;
210620;0000;21;;;
210621;0000;19;;;
210622;0000;14;;;
210623;0000;10;;;
210624;0000;9;;;
210625;0000;13;;;
210626;0000;3;;;
210627;0000;15;;;
210628;0000;18;;;
210629;0000;29;;;
210630;0000;29;;;
210701;0000;18;;;
210702;0000;18;;;
210703;0000;30;;;
210704;0000;23;;;
210705;0000;35;;;
210706;0000;17;;;
210707;0000;16;;;
210708;0000;20;;;
210709;0000;16;;;
210710;0000;23;;;
210711;0000;22;;;
210712;0000;16;;;
210713;0000;16;;;
210714;0000;21;;;
210715;0000;33;;;
210716;0000;18;;;
210717;0000;20;;;
210718;0000;27;;;
210719;0000;30;;;
210720;0000;30;;;
210721;0000;31;;;
210722;0000;23;;;
210723;0000;25;;;
210724;0000;13;;;
210725;0000;13;;;
210726;0000;9;;;
210727;0000;10;;;
210728;0000;21;;;
210729;0000;30;;;
210730;0000;30;;;
210731;0000;38;;;
210801;0000;43;;;
210802;0000;34;;;
210803;0000;29;;;
210804;0000;24;;;
210805;0000;17;;;
210806;0000;18;;;
210807;0000;17;;;
210808;0000;20;;;
210809;0000;12;;;
210810;0000;20;;;
210811;0000;21;;;
210812;0000;24;;;
210813;0000;39;;;
210814;0000;42;;;
210815;0000;32;;;
210816;0000;11;;;
210817;0000;13;;;
210818;0000;9;;;
210819;0000;8;;;
210820;0000;7;;;
210821;0000;12;;;
210822;0000;7;;;
210823;0000;11;;;
210824;0000;10;;;
210825;0000;7;;;
210826;0000;7;;;
210827;0000;11;;;
210828;0000;15;;;
210829;0000;15;;;
210830;0000;8;;;
210831;0000;8;;;
210901;0000;11;;;
210902;0000;13;;;
210903;0000;8;;;
210904;0000;6;;;
210905;0000;12;;;
210906;0000;4;;;
210907;0000;6;;;
210908;0000;6;;;
210909;0000;16;;;
210910;0000;15;;;
210911;0000;10;;;
210912;0000;;;;
210913;0000;;;;
210914;0000;16;;;
210915;0000;13;;;
210916;0000;15;;;
210917;0000;9;;;
210918;0000;7;;;
210919;0000;9;;;
210920;0000;6;;;
210921;0000;;;;
210922;0000;10;;;
210923;0000;15;;;
210924;0000;18;;;
210925;0000;7;;;
210926;0000;7;;;
210927;0000;10;;;
210928;0000;13;;;
210929;0000;12;;;
210930;0000;7;;;
211001;0000;5;;;
211002;0000;6;;;
211003;0000;8;;;
211004;0000;11;;;
211005;0000;15;;;
211006;0000;12;;;
211007;0000;10;;;
211008;0000;8;;;
211009;0000;11;;;
211010;0000;8;;;
211011;0000;14;;;
211012;0000;8;;;
211013;0000;6;;;
211014;0000;5;;;
211015;0000;7;;;
211016;0000;10;;;
211017;0000;9;;;
211018;0000;14;;;
211019;0000;15;;;
211020;0000;8;;;
211021;0000;9;;;
211022;0000;8;;;
211023;0000;7;;;
211024;0000;12;;;
211025;0000;19;;;
211026;0000;9;;;
211027;0000;9;;;
211028;0000;15;;;
211029;0000;15;;;
211030;0000;17;;;
211031;0000;10;;;
211101;0000;10;;;
211102;0000;9;;;
211103;0000;8;;;
211104;0000;5;;;
211105;0000;17;;;
211106;0000;10;;;
211107;0000;12;;;
211108;0000;15;;;
211109;0000;6;;;
211110;0000;6;;;
211111;0000;9;;;
211112;0000;5;;;
211113;0000;4;;;
211114;0000;10;;;
211115;0000;8;;;
211116;0000;10;;;
211117;0000;16;;;
211118;0000;14;;;
211119;0000;13;;;
211120;0000;7;;;
211121;0000;16;;;
211122;0000;18;;;
211123;0000;7;;;
211124;0000;8;;;
211125;0000;10;;;
211126;0000;9;;;
211127;0000;3;;;
211128;0000;8;;;
211129;0000;15;;;
211130;0000;5;;;
211201;0000;7;;;
211202;0000;10;;;
211203;0000;20;;;
211204;0000;17;;;
211205;0000;15;;;
211206;0000;9;;;
211207;0000;9;;;
211208;0000;11;;;
211209;0000;15;;;
211210;0000;9;;;
211211;0000;6;;;
211212;0000;3;;;
211213;0000;7;;;
211214;0000;7;;;
211215;0000;12;;;
211216;0000;11;;;
211217;0000;8;;;
211218;0000;9;;;
211219;0000;16;;;
211220;0000;13;;;
211221;0000;12;;;
211222;0000;13;;;
211223;0000;9;;;
211224;0000;9;;;
211225;0000;16;;;
211226;0000;22;;;
211227;0000;17;;;
211228;0000;9;;;
211229;0000;9;;;
211230;0000;9;;;
211231;0000;8;;;
220101;0000;9;;;
220102;0000;11;;;
220103;0000;10;;;
220104;0000;10;;;
220105;0000;13;;;
220106;0000;9;;;
220107;0000;13;;;
220108;0000;8;;;
220109;0000;5;;;
220110;0000;8;;;
220111;0000;9;;;
220112;0000;12;;;
220113;0000;4;;;
220114;0000;9;;;
220115;0000;15;;;
220116;0000;5;;;
220117;0000;2;;;
220118;0000;9;;;
220119;0000;9;;;
220120;0000;8;;;
220121;0000;11;;;
220122;0000;7;;;
220123;0000;8;;;
220124;0000;14;;;
220125;0000;9;;;
220126;0000;;;8;
220127;0000;11;;;
220128;0000;8;;;
220129;0000;9;;;
220130;0000;7;;;
220131;0000;12;;;
220201;0000;11;;;
220202;0000;9;;;
220203;0000;10;;;
220204;0000;7;;;
220205;0000;12;;;
220206;0000;13;;;
220207;0000;8;;;
220208;0000;9;;;
220209;0000;9;;;
220210;0000;7;;;
220211;0000;18;;;
220212;0000;25;;;
220213;0000;15;;;
220214;0000;13;;;
220215;0000;14;;;
220216;0000;11;;;
220217;0000;19;;;
220218;0000;23;;;
220219;0000;8;;;
220220;0000;8;;;
220221;0000;6;;;
220222;0000;7;;;
220223;0000;8;;;
220224;0000;6;;;
220225;0000;12;;;
220226;0000;;;;
220227;0000;;;;
220228;0000;;;;
220301;0000;30;;;
220302;0000;20;;;
220303;0000;9;;;
220304;0000;10;;;
220305;0000;9;;;
220306;0000;5;;;
220307;0000;8;;;
220308;0000;8;;;
220309;0000;10;;;
220310;0000;14;;;
220311;0000;17;;;
220312;0000;13;;;
220313;0000;17;;;
220314;0000;17;;;
220315;0000;16;;;
220316;0000;10;;;
220317;0000;13;;;
220318;0000;9;;;
220319;0000;26;;;
220320;0000;24;;;
220321;0000;5;;;
220322;0000;11;;;
220323;0000;5;;;
220324;0000;13;;;
220325;0000;23;;;
220326;0000;13;;;
220327;0000;8;;;
220328;0000;17;;;
220329;0000;6;;;
220330;0000;12;;;
220331;0000;26;;;
220401;0000;21;;;
220402;0000;24;;;
220403;0000;13;;;
220404;0000;15;;;
220405;0000;17;;;
220406;0000;21;;;
220407;0000;16;;;
220408;0000;13;;;
220409;0000;6;;;
220410;0000;4;;;
220411;0000;5;;;
220412;0000;8;;;
220413;0000;16;;;
220414;0000;15;;;
220415;0000;10;;;
220416;0000;17;;;
220417;0000;24;;;
220418;0000;15;;;
220419;0000;16;;;
220420;0000;14;;;
220421;0000;14;;;
220422;0000;14;;;
220423;0000;11;;;
220424;0000;8;;;
220425;0000;9;;;
220426;0000;;;;
220427;0000;;;;
220428;0000;12;;;
220429;0000;16;;;
220430;0000;15;;;
220501;0000;15;;;
220502;0000;16;;;
220503;0000;23;;;
220504;0000;22;;;
220505;0000;15;;;
220506;0000;32;;;
220507;0000;32;;;
220508;0000;22;;;
220509;0000;15;;;
220510;0000;23;;;
220511;0000;26;;;
220512;0000;30;;;
220513;0000;30;;;
220514;0000;25;;;
220515;0000;26;;;
220516;0000;26;;;
220517;0000;33;;;
220518;0000;35;;;
220519;0000;16;;;
220520;0000;12;;;
220521;0000;9;;;
220522;0000;15;;;
220523;0000;19;;;
220524;0000;17;;;
220525;0000;8;;;
220526;0000;14;;;
220527;0000;20;;;
220528;0000;30;;;
220529;0000;24;;;
220530;0000;30;;;
220531;0000;26;;;
220601;0000;21;;;
220602;0000;16;;;
220603;0000;20;;;
220604;0000;17;;;
220605;0000;11;;;
220606;0000;9;;;
220607;0000;11;;;
220608;0000;17;;;
220609;0000;16;;;
220610;0000;31;;;
220611;0000;30;;;
220612;0000;29;;;
220613;0000;26;;;
220614;0000;20;;;
220615;0000;23;;;
220616;0000;12;;;
220617;0000;17;;;
220618;0000;28;;;
220619;0000;26;;;
220620;0000;24;;;
220621;0000;11;;;
220622;0000;12;;;
220623;0000;8;;;
220624;0000;15;;;
220625;0000;;;36;
220626;0000;19;;;
220627;0000;15;;;
220628;0000;11;;;
220629;0000;11;;;
220630;0000;12;;;
220701;0000;7;;;
220702;0000;9;;;
220703;0000;19;;;
220704;0000;17;;;
220705;0000;11;;;
220706;0000;15;;;
220707;0000;16;;;
220708;0000;15;;;
220709;0000;8;;;
220710;0000;8;;;
220711;0000;10;;;
220712;0000;9;;;
220713;0000;12;;;
220714;0000;5;;;
220715;0000;5;;;
220716;0000;8;;;
220717;0000;11;;;
220718;0000;20;;;
220719;0000;24;;;
220720;0000;21;;;
220721;0000;22;;;
220722;0000;27;;;
220723;0000;15;;;
220724;0000;13;;;
220725;0000;8;;;
220726;0000;9;;;
220727;0000;8;;;
220728;0000;;;;
220729;0000;16;;;
220730;0000;13;;;
220731;0000;13;;;
220801;0000;15;;;
220802;0000;19;;;
220803;0000;16;;;
220804;0000;13;;;
220805;0000;17;;;
220806;0000;15;;;
220807;0000;5;;;
220808;0000;6;;;
220809;0000;16;;;
220810;0000;19;;;
220811;0000;16;;;
220812;0000;14;;;
220813;0000;11;;;
220814;0000;9;;;
220815;0000;7;;;
220816;0000;7;;;
220817;0000;8;;;
220818;0000;8;;;
220819;0000;18;;;
220820;0000;25;;;
220821;0000;22;;;
220822;0000;12;;;
220823;0000;14;;;
220824;0000;24;;;
220825;0000;24;;;
220826;0000;22;;;
220827;0000;18;;;
220828;0000;22;;;
220829;0000;16;;;
220830;0000;7;;;
220831;0000;13;;;
220901;0000;10;;;
220902;0000;22;;;
220903;0000;27;;;
220904;0000;26;;;
220905;0000;21;;;
220906;0000;11;;;
220907;0000;6;;;
220908;0000;5;;;
220909;0000;9;;;
220910;0000;13;;;
220911;0000;10;;;
220912;0000;8;;;
220913;0000;8;;;
220914;0000;12;;;
220915;0000;26;;;
220916;0000;10;;;
220917;0000;10;;;
220918;0000;3;;;
220919;0000;6;;;
220920;0000;6;;;
220921;0000;4;;;
220922;0000;9;;;
220923;0000;14;;;
220924;0000;5;;;
220925;0000;7;;;
220926;0000;7;;;
220927;0000;8;;;
220928;0000;8;;;
220929;0000;9;;;
220930;0000;8;;;
221001;0000;11;;;
221002;0000;10;;;
221003;0000;4;;;
221004;0000;6;;;
221005;0000;8;;;
221006;0000;6;;;
221007;0000;14;;;
221008;0000;8;;;
221009;0000;11;;;
221010;0000;12;;;
221011;0000;10;;;
221012;0000;10;;;
221013;0000;12;;;
221014;0000;13;;;
221015;0000;18;;;
221016;0000;12;;;
221017;0000;4;;;
221018;0000;4;;;
221019;0000;5;;;
221020;0000;10;;;
221021;0000;15;;;
221022;0000;15;;;
221023;0000;9;;;
221024;0000;;;;
221025;0000;10;;;
221026;0000;6;;;
221027;0000;11;;;
221028;0000;7;;;
221029;0000;13;;;
221030;0000;9;;;
221031;0000;11;;;
221101;0000;13;;;
221102;0000;12;;;
221103;0000;12;;;
221104;0000;11;;;
221105;0000;9;;;
221106;0000;9;;;
221107;0000;10;;;
221108;0000;6;;;
221109;0000;6;;;
221110;0000;5;;;
221111;0000;5;;;
221112;0000;7;;;
221113;0000;10;;;
221114;0000;11;;;
221115;0000;14;;;
221116;0000;14;;;
221117;0000;12;;;
221118;0000;16;;;
221119;0000;;;;
221120;0000;13;;;
221121;0000;16;;;
221122;0000;19;;;
221123;0000;12;;;
221124;0000;9;;;
221125;0000;10;;;
221126;0000;9;;;
221127;0000;7;;;
221128;0000;12;;;
221129;0000;7;;;
221130;0000;13;;;
221201;0000;10;;;
221202;0000;14;;;
221203;0000;16;;;
221204;0000;16;;;
221205;0000;14;;;
221206;0000;;;;
221207;0000;5;;;
221208;0000;5;;;
221209;0000;6;;;
221210;0000;8;;;
221211;0000;18;;;
221212;0000;15;;;
221213;0000;;;;
221214;0000;;;27;
221215;0000;;;;
221216;0000;11;;;
221217;0000;9;;;
221218;0000;9;;;
221219;0000;9;;;
221220;0000;6;;;
221221;0000;6;;;
221222;0000;16;;;
221223;0000;10;;;
221224;0000;15;;;
221225;0000;11;;;
221226;0000;9;;;
221227;0000;13;;;
221228;0000;16;;;
221229;0000;15;;;
221230;0000;13;;;
221231;0000;11;;;
230101;0000;12;;;
230102;0000;11;;;
230103;0000;11;;;
230104;0000;12;;;
230105;0000;8;;;
230106;0000;;;;
230107;0000;;;;
230108;0000;;;;
230109;0000;;;;
230110;0000;6;;;
230111;0000;10;;;
230112;0000;12;;;
230113;0000;12;;;
230114;0000;10;;;
230115;0000;11;;;
230116;0000;13;;;
230117;0000;11;;;
230118;0000;9;;;
230119;0000;10;;;
230120;0000;8;;;
230121;0000;11;;;
230122;0000;8;;;
230123;0000;11;;;
230124;0000;7;;;
230125;0000;10;;;
230126;0000;9;;;
230127;0000;9;;;
230128;0000;11;;;
230129;0000;10;;;
230130;0000;5;;;
230131;0000;10;;;
230201;0000;14;;;
230202;0000;16;;;
230203;0000;13;;;
230204;0000;12;;;
230205;0000;13;;;
230206;0000;36;;;
230207;0000;50;;;
230208;0000;30;;;
230209;0000;46;;;
230210;0000;36;;;
230211;0000;24;;;
230212;0000;20;;;
230213;0000;7;;;
230214;0000;12;;;
230215;0000;14;;;
230216;0000;10;;;
230217;0000;13;;;
230218;0000;15;;;
230219;0000;14;;;
230220;0000;18;;;
230221;0000;21;;;
230222;0000;15;;;
230223;0000;16;;;
230224;0000;17;;;
230225;0000;9;;;
230226;0000;14;;;
230227;0000;16;;;
230228;0000;16;;;
230301;0000;13;;;
230302;0000;12;;;
230303;0000;10;;;
230304;0000;13;;;
230305;0000;13;;;
230306;0000;10;;;
230307;0000;9;;;
230308;0000;7;;;
230309;0000;6;;;
230310;0000;9;;;
230311;0000;9;;;
230312;0000;6;;;
230313;0000;6;;;
230314;0000;11;;;
230315;0000;6;;;
230316;0000;8;;;
230317;0000;6;;;
230318;0000;6;;;
230319;0000;12;;;
230320;0000;9;;;
230321;0000;10;;;
230322;0000;15;;;
230323;0000;20;;;
230324;0000;20;;;
230325;0000;21;;;
230326;0000;13;;;
230327;0000;13;;;
230328;0000;12;;;
230329;0000;5;;;
230330;0000;11;;;
230331;0000;15;;;
230401;0000;17;;;
230402;0000;16;;;
230403;0000;18;;;
230404;0000;13;;;
230405;0000;12;;;
230406;0000;6;;;
230407;0000;11;;;
230408;0000;16;;;
230409;0000;17;;;
230410;0000;14;;;
230411;0000;12;;;
230412;0000;9;;;
230413;0000;4;;;
230414;0000;7;;;
230415;0000;11;;;
230416;0000;9;;;
230417;0000;10;;;
230418;0000;11;;;
230419;0000;20;;;
230420;0000;10;;;
230421;0000;7;;;
230422;0000;11;;;
230423;0000;11;;;
230424;0000;10;;;
230425;0000;13;;;
230426;0000;24;;;
230427;0000;19;;;
230428;0000;6;;;
230429;0000;6;;;
230430;0000;4;;;
230501;0000;6;;;
230502;0000;10;;;
230503;0000;12;;;
230504;0000;17;;;
230505;0000;19;;;
230506;0000;25;;;
230507;0000;26;;;
230508;0000;37;;;
230509;0000;34;;;
230510;0000;33;;;
230511;0000;31;;;
230512;0000;19;;;
230513;0000;23;;;
230514;0000;19;;;
230515;0000;9;;;
230516;0000;12;;;
230517;0000;7;;;
230518;0000;12;;;
230519;0000;18;;;
230520;0000;23;;;
230521;0000;15;;;
230522;0000;6;;;
230523;0000;12;;;
230524;0000;10;;;
230525;0000;13;;;
230526;0000;8;;;
230527;0000;13;;;
230528;0000;13;;;
230529;0000;19;;;
230530;0000;23;;;
230531;0000;25;;;
230601;0000;19;;;
230602;0000;14;;;
230603;0000;9;;;
230604;0000;14;;;
230605;0000;15;;;
230606;0000;23;;;
230607;0000;21;;;
230608;0000;10;;;
230609;0000;4;;;
230610;0000;5;;;
230611;0000;11;;;
230612;0000;21;;;
230613;0000;25;;;
230614;0000;41;;;
230615;0000;34;;;
230616;0000;29;;;
230617;0000;28;;;
230618;0000;22;;;
230619;0000;11;;;
230620;0000;11;;;
230621;0000;14;;;
230622;0000;11;;;
230623;0000;8;;;
230624;0000;11;;;
230625;0000;12;;;
230626;0000;10;;;
230627;0000;6;;;
230628;0000;14;;;
230629;0000;20;;;
230630;0000;16;;;
230701;0000;15;;;
230702;0000;8;;;
230703;0000;14;;;
230704;0000;14;;;
230705;0000;14;;;
230706;0000;12;;;
230707;0000;9;;;
230708;0000;12;;;
230709;0000;8;;;
230710;0000;11;;;
230711;0000;7;;;
230712;0000;6;;;
230713;0000;12;;;
230714;0000;16;;;
230715;0000;23;;;
230716;0000;25;;;
230717;0000;27;;;
230718;0000;26;;;
230719;0000;20;;;
230720;0000;13;;;
230721;0000;7;;;
230722;0000;4;;;
230723;0000;8;;;
230724;0000;;;;
230725;0000;10;;;
230726;0000;13;;;
230727;0000;16;;;
230728;0000;26;;;
230729;0000;27;;;
230730;0000;19;;;
230731;0000;15;;;
230801;0000;11;;;
230802;0000;20;;;
230803;0000;17;;;
230804;0000;17;;;
230805;0000;10;;;
230806;0000;7;;;
230807;0000;12;;;
230808;0000;22;;;
230809;0000;23;;;
230810;0000;;;;
230811;0000;;;;
230812;0000;23;;;
230813;0000;21;;;
230814;0000;;;;
230815;0000;;;31;
230816;0000;;;;
230817;0000;;3;;
230818;0000;;3;;
230819;0000;;8;;
230820;0000;;6;;
230821;0000;;4;;
230822;0000;;2;;
230823;0000;;3;;
230824;0000;;2;;
230825;0000;;4;;
230826;0000;;8;;
230827;0000;;8;;
230828;0000;;7;;
230829;0000;;7;;
230830;0000;;3;;
230831;0000;;7;;
230901;0000;;12;;
230902;0000;;9;;
230903;0000;;6;;
230904;0000;;;;
230905;0000;;;;
230906;0000;;5;;
230907;0000;;3;;
230908;0000;;6;;
230909;0000;;7;;
230910;0000;;6;;
230911;0000;;2;;
230912;0000;;4;;
230913;0000;;5;;
230914;0000;;5;;
230915;0000;;9;;
230916;0000;;5;;
230917;0000;;3;;
230918;0000;;6;;
230919;0000;;10;;
230920;0000;;5;;
230921;0000;;3;;
230922;0000;;4;;
230923;0000;;2;;
230924;0000;;4;;
230925;0000;;3;;
230926;0000;;2;;
230927;0000;;4;;
230928;0000;;4;;
230929;0000;;;6;
230930;0000;;;8;
231001;0000;;;8;
231002;0000;;;8;
231003;0000;;7;;
231004;0000;;8;;
231005;0000;;12;;
231006;0000;;6;;
231007;0000;;7;;
231008;0000;;10;;
231009;0000;;10;;
231010;0000;;6;;
231011;0000;;8;;
231012;0000;;10;;
231013;0000;;12;;
231014;0000;;11;;
231015;0000;;9;;
231016;0000;;8;;
231017;0000;;8;;
231018;0000;;10;;
231019;0000;;10;;
231020;0000;;12;;
231021;0000;;7;;
231022;0000;;9;;
231023;0000;;6;;
231024;0000;;8;;
231025;0000;;11;;
231026;0000;;11;;
231027;0000;;8;;
231028;0000;;7;;
231029;0000;;4;;
231030;0000;;5;;
231031;0000;;7;;
231101;0000;;5;;
231102;0000;;6;;
231103;0000;;9;;
231104;0000;;12;;
231105;0000;;8;;
231106;0000;;6;;
231107;0000;;7;;
231108;0000;;11;;
231109;0000;;13;;
231110;0000;;7;;
231111;0000;;5;;
231112;0000;;5;;
231113;0000;;8;;
231114;0000;;9;;
231115;0000;;8;;
231116;0000;;6;;
231117;0000;;6;;
231118;0000;;9;;
231119;0000;;9;;
231120;0000;;6;;
231121;0000;;5;;
231122;0000;;8;;
231123;0000;;10;;
231124;0000;;11;;
231125;0000;;10;;
231126;0000;;9;;
231127;0000;;6;;
231128;0000;;5;;
231129;0000;;8;;
231130;0000;;9;;
231201;0000;;3;;
231202;0000;;6;;
231203;0000;;11;;
231204;0000;;11;;
231205;0000;;12;;
231206;0000;;9;;
231207;0000;;14;;
231208;0000;;7;;
231209;0000;;10;;
231210;0000;;16;;
231211;0000;;9;;
231212;0000;;;;
231213;0000;;11;;
231214;0000;;11;;
231215;0000;;6;;
231216;0000;;5;;
231217;0000;;6;;
231218;0000;;8;;
231219;0000;;10;;
231220;0000;;9;;
231221;0000;;9;;
231222;0000;;13;;
231223;0000;;12;;
231224;0000;;9;;
231225;0000;;11;;
231226;0000;;9;;
231227;0000;;7;;
231228;0000;;6;;
231229;0000;;7;;
231230;0000;;6;;
231231;0000;;5;;
240101;0000;;10;;
240102;0000;;12;;
240103;0000;;8;;
240104;0000;;7;;
240105;0000;;6;;
240106;0000;;7;;
240107;0000;;4;;
240108;0000;;5;;
240109;0000;;8;;
240110;0000;;9;;
240111;0000;;8;;
240112;0000;;10;;
240113;0000;;9;;
240114;0000;;9;;
240115;0000;;10;;
240116;0000;;6;;
240117;0000;;8;;
240118;0000;;6;;
240119;0000;;14;;
240120;0000;;14;;
240121;0000;;12;;
240122;0000;;10;;
240123;0000;;7;;
240124;0000;;9;;
240125;0000;;8;;
240126;0000;;6;;
240127;0000;;5;;
240128;0000;;8;;
240129;0000;;10;;
240130;0000;;14;;
240131;0000;;13;;
240201;0000;;14;;
240202;0000;;33;;
240203;0000;;119;;
240204;0000;;14;;
240205;0000;;49;;
240206;0000;;11;;
240207;0000;;13;;
240208;0000;;10;;
240209;0000;;14;;
240210;0000;;11;;
240211;0000;;6;;
240212;0000;;12;;
240213;0000;;12;;
240214;0000;;8;;
240215;0000;;6;;
240216;0000;;5;;
240217;0000;;10;;
240218;0000;;14;;
240219;0000;;11;;
240220;0000;;7;;
240221;0000;;6;;
240222;0000;;3;;
240223;0000;;6;;
240224;0000;;9;;
240225;0000;;10;;
240226;0000;;11;;
240227;0000;;8;;
240228;0000;;8;;
240229;0000;;11;;
240301;0000;;11;;
240302;0000;;11;;
240303;0000;;9;;
240304;0000;;13;;
240305;0000;;12;;
240306;0000;;12;;
240307;0000;;9;;
240308;0000;;5;;
240309;0000;;6;;
240310;0000;;9;;
240311;0000;;6;;
240312;0000;;4;;
240313;0000;;7;;
240314;0000;;8;;
240315;0000;;13;;
240316;0000;;11;;
240317;0000;;14;;
240318;0000;;16;;
240319;0000;;11;;
240320;0000;;7;;
240321;0000;;10;;
240322;0000;;11;;
240323;0000;;9;;
240324;0000;;9;;
240325;0000;;8;;
240326;0000;;11;;
240327;0000;;16;;
240328;0000;;12;;
240329;0000;;17;;
240330;0000;;20;;
240331;0000;;11;;
240401;0000;;12;;
240402;0000;;10;;
240403;0000;;7;;
240404;0000;;11;;
240405;0000;;11;;
240406;0000;;9;;
240407;0000;;15;;
240408;0000;;13;;
240409;0000;;11;;
240410;0000;;13;;
240411;0000;;13;;
240412;0000;;10;;
240413;0000;;10;;
240414;0000;;8;;
240415;0000;;10;;
240416;0000;;10;;
240417;0000;;14;;
240418;0000;;17;;
240419;0000;;10;;
240420;0000;;16;;
240421;0000;;11;;
240422;0000;;4;;
240423;0000;;8;;
240424;0000;;14;;
240425;0000;;9;;
240426;0000;;6;;
240427;0000;;7;;
240428;0000;;12;;
240429;0000;;6;;
240430;0000;;4;;
240501;0000;;5;;
240502;0000;;9;;
240503;0000;;13;;
240504;0000;;13;;
240505;0000;;9;;
240506;0000;;8;;
240507;0000;;7;;
240508;0000;;8;;
240509;0000;;17;;
240510;0000;;14;;
240511;0000;;16;;
240512;0000;;12;;
240513;0000;;17;;
240514;0000;;22;;
240515;0000;;24;;
240516;0000;;13;;
240517;0000;;13;;
240518;0000;;24;;
240519;0000;;37;;
240520;0000;;28;;
240521;0000;;8;;
240522;0000;;11;;
240523;0000;;5;;
240524;0000;;16;;
240525;0000;;17;;
240526;0000;;14;;
240527;0000;;17;;
240528;0000;;15;;
240529;0000;;23;;
240530;0000;;28;;
240531;0000;;19;;
240601;0000;;27;;
240602;0000;;23;;
240603;0000;;16;;
240604;0000;;25;;
240605;0000;;;;
240606;0000;;;;
240607;0000;;26;;
240608;0000;;9;;
240609;0000;;8;;
240610;0000;;10;;
240611;0000;;11;;
240612;0000;;7;;
240613;0000;;5;;
240614;0000;;7;;
240615;0000;;14;;
240616;0000;;15;;
240617;0000;;14;;
240618;0000;;3;;
240619;0000;;8;;
240620;0000;;6;;
240621;0000;;5;;
240622;0000;;5;;
240623;0000;;4;;
240624;0000;;7;;
240625;0000;;10;;
240626;0000;;20;;
240627;0000;;17;;
240628;0000;;11;;
240629;0000;;32;;
240630;0000;;33;;
240701;0000;;27;;
240702;0000;;19;;
240703;0000;;15;;
240704;0000;;16;;
240705;0000;;28;;
240706;0000;;20;;
240707;0000;;27;;
240708;0000;;29;;
240709;0000;;20;;
240710;0000;;12;;
240711;0000;;20;;
240712;0000;;27;;
240713;0000;;41;;
240714;0000;;36;;
240715;0000;;41;;
240716;0000;;46;;
240717;0000;;33;;
240718;0000;;27;;
240719;0000;;24;;
240720;0000;;24;;
240721;0000;;16;;
240722;0000;;16;;
240723;0000;;10;;
240724;0000;;19;;
240725;0000;;17;;
240726;0000;;17;;
240727;0000;;25;;
240728;0000;;25;;
240729;0000;;25;;
240730;0000;;22;;
240731;0000;;8;;
240801;0000;;10;;
240802;0000;;5;;
240803;0000;;8;;
240804;0000;;12;;
240805;0000;;11;;
240806;0000;;7;;
240807;0000;;8;;
240808;0000;;14;;
240809;0000;;22;;
240810;0000;;15;;
240811;0000;;15;;
240812;0000;;18;;
240813;0000;;12;;
240814;0000;;14;;
240815;0000;;21;;
240816;0000;;14;;
240817;0000;;17;;
240818;0000;;12;;
240819;0000;;8;;
240820;0000;;6;;
240821;0000;;8;;
240822;0000;;9;;
240823;0000;;6;;
240824;0000;;13;;
240825;0000;;13;;
240826;0000;;9;;
240827;0000;;10;;
240828;0000;;10;;
240829;0000;;7;;
240830;0000;;7;;
240831;0000;;13;;
240901;0000;;17;;
240902;0000;;9;;
240903;0000;;8;;
240904;0000;;11;;
240905;0000;;13;;
240906;0000;;15;;
240907;0000;;6;;
240908;0000;;12;;
240909;0000;;12;;
240910;0000;;7;;
240911;0000;;9;;
240912;0000;;11;;
240913;0000;;8;;
240914;0000;;16;;
240915;0000;;14;;
240916;0000;;14;;
240917;0000;;14;;
240918;0000;;13;;
240919;0000;;7;;
240920;0000;;10;;
240921;0000;;7;;
240922;0000;;8;;
240923;0000;;6;;
240924;0000;;7;;
240925;0000;;7;;
240926;0000;;13;;
240927;0000;;;12;
240928;0000;;;10;
240929;0000;;8;;
240930;0000;;7;;
241001;0000;;5;;
241002;0000;;7;;
241003;0000;;11;;
241004;0000;;10;;
241005;0000;;11;;
241006;0000;;9;;
241007;0000;;7;;
241008;0000;;6;;
241009;0000;;7;;
241010;0000;;5;;
241011;0000;;5;;
241012;0000;;9;;
241013;0000;;9;;
241014;0000;;9;;
241015;0000;;11;;
241016;0000;;11;;
241017;0000;;11;;
241018;0000;;13;;
241019;0000;;7;;
241020;0000;;4;;
241021;0000;;7;;
241022;0000;;9;;
241023;0000;;8;;
241024;0000;;7;;
241025;0000;;7;;
241026;0000;;15;;
241027;0000;;13;;
241028;0000;;11;;
241029;0000;;5;;
241030;0000;;8;;
241031;0000;;10;;
241101;0000;;6;;
241102;0000;;6;;
241103;0000;;6;;
241104;0000;;5;;
241105;0000;;9;;
241106;0000;;9;;
241107;0000;;11;;
241108;0000;;13;;
241109;0000;;9;;
241110;0000;;6;;
241111;0000;;7;;
241112;0000;;13;;
241113;0000;;14;;
241114;0000;;9;;
