FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
130816;0000;;;;
130817;0000;;;;
130818;0000;;;;
130819;0000;;;;
130820;0000;;;;
130821;0000;;;;
130822;0000;;;;
130823;0000;;;;
130824;0000;;;;
130825;0000;;;;
130826;0000;;;;
130827;0000;;;;
130828;0000;;;;
130829;0000;;;;
130830;0000;;;;
130831;0000;;;;
130901;0000;;;;
130902;0000;;;;
130903;0000;;;;
130904;0000;;;;
130905;0000;;;;
130906;0000;;;;
130907;0000;;;;
130908;0000;;;;
130909;0000;;;;
130910;0000;;;;
130911;0000;;;;
130912;0000;;;;
130913;0000;;;;
130914;0000;;;;
130915;0000;;;;
130916;0000;;;;
130917;0000;;;;
130918;0000;;;;
130919;0000;;;;
130920;0000;;;;
130921;0000;;;;
130922;0000;;;;
130923;0000;;;;
130924;0000;;;;
130925;0000;;;;
130926;0000;;;;
130927;0000;;;;
130928;0000;;;;
130929;0000;;;;
130930;0000;;;;
131001;0000;;;;
131002;0000;;;;
131003;0000;;;;
131004;0000;;;;
131005;0000;;;;
131006;0000;;;;
131007;0000;;;;
131008;0000;;;;
131009;0000;;;;
131010;0000;;;;
131011;0000;;;;
131012;0000;;;;
131013;0000;;;;
131014;0000;;;;
131015;0000;;;;
131016;0000;;;;
131017;0000;;;;
131018;0000;;;;
131019;0000;;;;
131020;0000;;;;
131021;0000;;;;
131022;0000;;;;
131023;0000;;;;
131024;0000;;;;
131025;0000;;;;
131026;0000;;;;
131027;0000;;;;
131028;0000;;;;
131029;0000;;;;
131030;0000;;;;
131031;0000;;;;
131101;0000;;;;
131102;0000;;;;
131103;0000;;;;
131104;0000;;;;
131105;0000;;;;
131106;0000;;;;
131107;0000;;;;
131108;0000;;;;
131109;0000;;;;
131110;0000;;;;
131111;0000;;;;
131112;0000;;;;
131113;0000;;;;
131114;0000;;;;
131115;0000;;;;
131116;0000;;;;
131117;0000;;;;
131118;0000;;;;
131119;0000;;;;
131120;0000;;;;
131121;0000;;;;
131122;0000;;;;
131123;0000;;;;
131124;0000;;;;
131125;0000;;;;
131126;0000;;;;
131127;0000;;;;
131128;0000;;;;
131129;0000;;;;
131130;0000;;;;
131201;0000;;;;
131202;0000;;;;
131203;0000;;;;
131204;0000;;;;
131205;0000;;;;
131206;0000;;;;
131207;0000;;;;
131208;0000;;;;
131209;0000;;;;
131210;0000;;;;
131211;0000;;;;
131212;0000;;;;
131213;0000;;;;
131214;0000;;;;
131215;0000;;;;
131216;0000;;;;
131217;0000;;;;
131218;0000;;;;
131219;0000;;;;
131220;0000;;;;
131221;0000;;;;
131222;0000;;;;
131223;0000;;;;
131224;0000;;;;
131225;0000;;;;
131226;0000;;;;
131227;0000;;;;
131228;0000;;;;
131229;0000;;;;
131230;0000;;;;
131231;0000;;;;
140101;0000;;;;
140102;0000;;;;
140103;0000;;;;
140104;0000;;;;
140105;0000;;;;
140106;0000;;;;
140107;0000;;;;
140108;0000;;;;
140109;0000;;;;
140110;0000;;;;
140111;0000;;;;
140112;0000;;;;
140113;0000;;;;
140114;0000;;;;
140115;0000;;;;
140116;0000;;;;
140117;0000;;;;
140118;0000;;;;
140119;0000;;;;
140120;0000;;;;
140121;0000;;;;
140122;0000;;;;
140123;0000;;;;
140124;0000;;;;
140125;0000;;;;
140126;0000;;;;
140127;0000;;;;
140128;0000;;;;
140129;0000;;;;
140130;0000;;;;
140131;0000;;;;
140201;0000;;;;
140202;0000;;;;
140203;0000;;;;
140204;0000;;;;
140205;0000;;;;
140206;0000;;;;
140207;0000;;;;
140208;0000;;;;
140209;0000;;;;
140210;0000;;;;
140211;0000;;;;
140212;0000;;;;
140213;0000;;;;
140214;0000;;;;
140215;0000;;;;
140216;0000;;;;
140217;0000;;;;
140218;0000;;;;
140219;0000;;;;
140220;0000;;;;
140221;0000;;;;
140222;0000;;;;
140223;0000;;;;
140224;0000;;;;
140225;0000;;;;
140226;0000;;;;
140227;0000;;;;
140228;0000;;;;
140301;0000;;;;
140302;0000;;;;
140303;0000;;;;
140304;0000;;;;
140305;0000;;;;
140306;0000;;;;
140307;0000;;;;
140308;0000;;;;
140309;0000;;;;
140310;0000;;;;
140311;0000;;;;
140312;0000;;;;
140313;0000;;;;
140314;0000;;;;
140315;0000;;;;
140316;0000;;;;
140317;0000;;;;
140318;0000;;;;
140319;0000;;;;
140320;0000;;;;
140321;0000;;;;
140322;0000;;;;
140323;0000;;;;
140324;0000;;;;
140325;0000;;;;
140326;0000;;;;
140327;0000;;;;
140328;0000;;;;
140329;0000;;;;
140330;0000;;;;
140331;0000;;;;
140401;0000;;;;
140402;0000;;;;
140403;0000;;;;
140404;0000;;;;
140405;0000;;;;
140406;0000;;;;
140407;0000;;;;
140408;0000;;;;
140409;0000;;;;
140410;0000;;;;
140411;0000;;;;
140412;0000;;;;
140413;0000;;;;
140414;0000;;;;
140415;0000;;;;
140416;0000;;;;
140417;0000;;;;
140418;0000;;;;
140419;0000;;;;
140420;0000;;;;
140421;0000;;;;
140422;0000;;;;
140423;0000;;;;
140424;0000;;;;
140425;0000;;;;
140426;0000;;;;
140427;0000;;;;
140428;0000;;;;
140429;0000;;;;
140430;0000;;;;
140501;0000;;;;
140502;0000;;;;
140503;0000;;;;
140504;0000;;;;
140505;0000;;;;
140506;0000;;;;
140507;0000;;;;
140508;0000;;;;
140509;0000;;;;
140510;0000;39,9583;;;
140511;0000;34,875;;;
140512;0000;39,75;;;
140513;0000;;;;
140514;0000;58,9583;;;
140515;0000;41;;;
140516;0000;49,9166;;;
140517;0000;43,625;;;
140518;0000;46;;;
140519;0000;46,1666;;;
140520;0000;32,1304;;;
140521;0000;14,625;;;
140522;0000;32,0416;;;
140523;0000;34,3333;;;
140524;0000;38,0833;;;
140525;0000;28,9583;;;
140526;0000;40,7083;;;
140527;0000;58,7083;;;
140528;0000;41,1666;;;
140529;0000;42;;;
140530;0000;39,75;;;
140531;0000;34,0833;;;
140601;0000;40,7391;;;
140602;0000;;;;
140603;0000;29,7083;;;
140604;0000;;;;
140605;0000;27,5555;;;
140606;0000;;;;
140607;0000;15,0417;;;
140608;0000;16,375;;;
140609;0000;53,3333;;;
140610;0000;35,875;;;
140611;0000;25,0833;;;
140612;0000;13,875;;;
140613;0000;46;;;
140614;0000;44,0416;;;
140615;0000;34,9166;;;
140616;0000;54,6522;;;
140617;0000;58,6364;;;
140618;0000;42,5833;;;
140619;0000;36,5833;;;
140620;0000;42,7083;;;
140621;0000;37,0833;;;
140622;0000;26,1667;;;
140623;0000;41,125;;;
140624;0000;36,375;;;
140625;0000;39,0454;;;
140626;0000;39,2083;;;
140627;0000;48,875;;;
140628;0000;45,5;;;
140629;0000;35,1818;;;
140630;0000;;;;
140701;0000;;;45,125;
140702;0000;18,1;;;
140703;0000;32,2083;;;
140704;0000;23,625;;;
140705;0000;16,9167;;;
140706;0000;24,1667;;;
140707;0000;49,8333;;;
140708;0000;47,7083;;;
140709;0000;40,25;;;
140710;0000;32,7083;;;
140711;0000;35,0416;;;
140712;0000;46,5416;;;
140713;0000;32,2083;;;
140714;0000;23,2917;;;
140715;0000;38,5833;;;
140716;0000;27,4583;;;
140717;0000;38,25;;;
140718;0000;69,9583;;;
140719;0000;34,9583;;;
140720;0000;31,7083;;;
140721;0000;33,8636;;;
140722;0000;21,3333;;;
140723;0000;27;;;
140724;0000;32,875;;;
140725;0000;37,5416;;;
140726;0000;45,5416;;;
140727;0000;32,9166;;;
140728;0000;29,913;;;
140729;0000;46,9583;;;
140730;0000;38,5833;;;
140731;0000;54,5416;;;
140801;0000;55,5833;;;
140802;0000;25,3333;;;
140803;0000;22,0833;;;
140804;0000;49,5;;;
140805;0000;35,0416;;;
140806;0000;18,75;;;
140807;0000;36,5;;;
140808;0000;47,875;;;
140809;0000;36,75;;;
140810;0000;23,75;;;
140811;0000;24,4583;;;
140812;0000;32,8333;;;
140813;0000;56,1739;;;
140814;0000;39,2083;;;
140815;0000;43,2083;;;
140816;0000;59,7916;;;
140817;0000;52,5416;;;
140818;0000;37;;;
140819;0000;34,2083;;;
140820;0000;32,0833;;;
140821;0000;;;;
140822;0000;;;;
140823;0000;20,75;;;
140824;0000;14,2917;;;
140825;0000;24,9167;;;
140826;0000;26,7917;;;
140827;0000;30,4583;;;
140828;0000;;;11,9792;
140829;0000;;;46,0033;
140830;0000;23,6667;;;
140831;0000;29,7083;;;
140901;0000;18,5417;;;
140902;0000;33,0833;;;
140903;0000;24,6667;;;
140904;0000;22,625;;;
140905;0000;18,9048;;;
140906;0000;35;;;
140907;0000;34,2916;;;
140908;0000;25,0833;;;
140909;0000;28,7917;;;
140910;0000;29,75;;;
140911;0000;28,9167;;;
140912;0000;27,125;;;
140913;0000;27,0417;;;
140914;0000;21,5833;;;
140915;0000;39,8333;;;
140916;0000;27,7083;;;
140917;0000;;;142,396;
140918;0000;;;;
140919;0000;;;;
140920;0000;;;2,04166;
140921;0000;;;6,57083;
140922;0000;;;12,9208;
140923;0000;;;0;
140924;0000;;;0;
140925;0000;;;0;
140926;0000;;;8,77916;
140927;0000;26,0417;;;
140928;0000;19,6667;;;
140929;0000;19,875;;;
140930;0000;31,9583;;;
141001;0000;32,3333;;;
141002;0000;25,85;;;
141003;0000;26,0833;;;
141004;0000;23,9583;;;
141005;0000;40,7916;;;
141006;0000;35,4583;;;
141007;0000;26,5833;;;
141008;0000;32,9583;;;
141009;0000;51,9166;;;
141010;0000;32,7916;;;
141011;0000;36,8333;;;
141012;0000;41,375;;;
141013;0000;38,0833;;;
141014;0000;37,7272;;;
141015;0000;34;;;
141016;0000;40,125;;;
141017;0000;23,4167;;;
141018;0000;37,0416;;;
141019;0000;34,5416;;;
141020;0000;51,5;;;
141021;0000;30,5217;;;
141022;0000;31,1304;;;
141023;0000;29,9583;;;
141024;0000;60,625;;;
141025;0000;46,5833;;;
141026;0000;21,7917;;;
141027;0000;23,8333;;;
141028;0000;30,0833;;;
141029;0000;31,2083;;;
141030;0000;39,75;;;
141031;0000;30,9591;;;
141101;0000;29,6375;;;
141102;0000;20,8792;;;
141103;0000;35,3958;;;
141104;0000;33,9;;;
141105;0000;25,95;;;
141106;0000;26,85;;;
141107;0000;40,1124;;;
141108;0000;47,6083;;;
141109;0000;31,9291;;;
141110;0000;19,85;;;
141111;0000;30,5409;;;
141112;0000;43,0416;;;
141113;0000;50,1166;;;
141114;0000;41,3916;;;
141115;0000;22,4041;;;
141116;0000;23,8375;;;
141117;0000;16,0583;;;
141118;0000;14,0174;;;
141119;0000;25,6416;;;
141120;0000;27,4625;;;
141121;0000;31,425;;;
141122;0000;30,575;;;
141123;0000;18,6041;;;
141124;0000;28,1565;;;
141125;0000;31,975;;;
141126;0000;32,9125;;;
141127;0000;32,3792;;;
141128;0000;28,4166;;;
141129;0000;18,0667;;;
141130;0000;15,7208;;;
141201;0000;32,8962;;;
141202;0000;37,4295;;;
141203;0000;35,7841;;;
141204;0000;29,572;;;
141205;0000;20,3204;;;
141206;0000;34,3341;;;
141207;0000;27,2462;;;
141208;0000;;;20,5516;
141209;0000;23,8255;;;
141210;0000;20,4075;;;
141211;0000;29,9799;;;
141212;0000;34,0629;;;
141213;0000;35,3433;;;
141214;0000;30,4975;;;
141215;0000;23,1318;;;
141216;0000;;;23,6542;
141217;0000;33,1437;;;
141218;0000;36,8516;;;
141219;0000;;;;
141220;0000;;;;
141221;0000;;;;
141222;0000;;;;
141223;0000;;;;
141224;0000;;;;
141225;0000;;;;
141226;0000;;;;
141227;0000;;;;
141228;0000;;;;
141229;0000;;;;
141230;0000;;;;
141231;0000;35,0974;;;
150101;0000;42,7916;;;
150102;0000;38,2083;;;
150103;0000;31,1667;;;
150104;0000;29,8333;;;
150105;0000;32,9166;;;
150106;0000;24,2917;;;
150107;0000;28,6667;;;
150108;0000;51,625;;;
150109;0000;51,238;;;
150110;0000;35,25;;;
150111;0000;39,8333;;;
150112;0000;47,8333;;;
150113;0000;48,5833;;;
150114;0000;38,875;;;
150115;0000;31,5833;;;
150116;0000;37,5416;;;
150117;0000;29,2917;;;
150118;0000;23,8333;;;
150119;0000;19;;;
150120;0000;26,7083;;;
150121;0000;26,7083;;;
150122;0000;36,4545;;;
150123;0000;39,5;;;
150124;0000;32,0833;;;
150125;0000;25,2609;;;
150126;0000;24,3158;;;
150127;0000;24,5263;;;
150128;0000;39,5833;;;
150129;0000;46,875;;;
150130;0000;37,9545;;;
150131;0000;40,9583;;;
150201;0000;41,1666;;;
150202;0000;40,4583;;;
150203;0000;41,6666;;;
150204;0000;44,875;;;
150205;0000;39,0416;;;
150206;0000;36,0833;;;
150207;0000;29;;;
150208;0000;34,25;;;
150209;0000;38,4583;;;
150210;0000;44,6666;;;
150211;0000;46,6666;;;
150212;0000;58,625;;;
150213;0000;68,9583;;;
150214;0000;51,2083;;;
150215;0000;47,5833;;;
150216;0000;40,3333;;;
150217;0000;48,625;;;
150218;0000;55,6666;;;
150219;0000;61,25;;;
150220;0000;58,75;;;
150221;0000;34,4583;;;
150222;0000;32,7083;;;
150223;0000;30,0454;;;
150224;0000;22,0417;;;
150225;0000;28,9167;;;
150226;0000;27;;;
150227;0000;29,5;;;
150228;0000;31,25;;;
150301;0000;26,9583;;;
150302;0000;31,4583;;;
150303;0000;33,5;;;
150304;0000;37,9583;;;
150305;0000;35,2916;;;
150306;0000;37,7083;;;
150307;0000;29,625;;;
150308;0000;30,4167;;;
150309;0000;45,0833;;;
150310;0000;50,2083;;;
150311;0000;55,2916;;;
150312;0000;52,8182;;;
150313;0000;67,125;;;
150314;0000;67,0833;;;
150315;0000;55;;;
150316;0000;39,0833;;;
150317;0000;39,875;;;
150318;0000;41,2916;;;
150319;0000;37,1666;;;
150320;0000;42,0454;;;
150321;0000;31,4167;;;
150322;0000;20,5789;;;
150323;0000;;;2,55362;
150324;0000;;;1,05435;
150325;0000;;;19,2884;
150326;0000;;;16,3756;
150327;0000;29,0909;;;
150328;0000;29,25;;;
150329;0000;21,75;;;
150330;0000;;;11,7045;
150331;0000;;;22,0149;
150401;0000;41,0833;;;
150402;0000;28,9583;;;
150403;0000;15,25;;;
150404;0000;18,25;;;
150405;0000;22,2917;;;
150406;0000;18,0417;;;
150407;0000;18,375;;;
150408;0000;26,2917;;;
150409;0000;38,5833;;;
150410;0000;57,5;;;
150411;0000;35,125;;;
150412;0000;26,0417;;;
150413;0000;36,5;;;
150414;0000;23,8095;;;
150415;0000;33,5416;;;
150416;0000;42,7083;;;
150417;0000;38,5416;;;
150418;0000;29,9583;;;
150419;0000;25,9583;;;
150420;0000;34,625;;;
150421;0000;32,5;;;
150422;0000;45,9166;;;
150423;0000;37,75;;;
150424;0000;46,4583;;;
150425;0000;47,1666;;;
150426;0000;31,2917;;;
150427;0000;53,2916;;;
150428;0000;87,9166;;;
150429;0000;87,7727;;;
150430;0000;62,625;;;
150501;0000;50,6666;;;
150502;0000;35,5;;;
150503;0000;27,0417;;;
150504;0000;38,0833;;;
150505;0000;39,75;;;
150506;0000;58,4166;;;
150507;0000;47,2083;;;
150508;0000;41,375;;;
150509;0000;33,375;;;
150510;0000;39,1666;;;
150511;0000;43,0833;;;
150512;0000;42,9583;;;
150513;0000;52,125;;;
150514;0000;48,3408;;;
150515;0000;46,9979;;;
150516;0000;38,4183;;;
150517;0000;19,2862;;;
150518;0000;22,7402;;;
150519;0000;29,6195;;;
150520;0000;25,3233;;;
150521;0000;21,2567;;;
150522;0000;30,2841;;;
150523;0000;28,1121;;;
150524;0000;30,2185;;;
150525;0000;41,7062;;;
150526;0000;37,6494;;;
150527;0000;54,3204;;;
150528;0000;;;;
150529;0000;37,1991;;;
150530;0000;34,5317;;;
150531;0000;29,3912;;;
150601;0000;60,8095;;;
150602;0000;48,0151;;;
150603;0000;56,4349;;;
150604;0000;84,9174;;;
150605;0000;48,7991;;;
150606;0000;33,035;;;
150607;0000;26,3091;;;
150608;0000;36,1158;;;
150609;0000;40,9633;;;
150610;0000;33,8441;;;
150611;0000;37,5087;;;
150612;0000;33,4862;;;
150613;0000;25,1446;;;
150614;0000;25,2071;;;
150615;0000;57,1028;;;
150616;0000;42,3649;;;
150617;0000;36,9507;;;
150618;0000;62,2233;;;
150619;0000;77,869;;;
150620;0000;62,2549;;;
150621;0000;44,1454;;;
150622;0000;49,1291;;;
150623;0000;51,9424;;;
150624;0000;;67,6045;;
150625;0000;;29,8321;;
150626;0000;;55,0919;;
150627;0000;;;21,6823;
150628;0000;;;1,29037;
150629;0000;;;1,20612;
150630;0000;;;1,11708;
150701;0000;;;1;
150702;0000;;;73,2874;
150703;0000;65,134;;;
150704;0000;42,8816;;;
150705;0000;32,8437;;;
150706;0000;27,4758;;;
150707;0000;37,1433;;;
150708;0000;32,9575;;;
150709;0000;33,3724;;;
150710;0000;31,9262;;;
150711;0000;31,275;;;
150712;0000;20,2375;;;
150713;0000;26,9591;;;
150714;0000;23,4875;;;
150715;0000;29,5875;;;
150716;0000;26,7637;;;
150717;0000;29,0429;;;
150718;0000;20,3916;;;
150719;0000;13,3854;;;
150720;0000;29,4089;;;
150721;0000;37,9358;;;
150722;0000;40,6021;;;
150723;0000;50,2316;;;
150724;0000;44,7374;;;
150725;0000;30,4913;;;
150726;0000;29,5796;;;
150727;0000;19,3844;;;
150728;0000;30,5075;;;
150729;0000;40,14;;;
150730;0000;32,5241;;;
150731;0000;24,659;;;
150801;0000;;;14,9987;
150802;0000;25,1689;;;
150803;0000;32,0685;;;
150804;0000;45,0891;;;
150805;0000;26,8608;;;
150806;0000;18,7409;;;
150807;0000;13,9085;;;
150808;0000;28,2331;;;
150809;0000;16,3385;;;
150810;0000;15,9918;;;
150811;0000;22,9687;;;
150812;0000;36,1266;;;
150813;0000;34,8046;;;
150814;0000;30,0479;;;
150815;0000;28,4375;;;
150816;0000;24,8129;;;
150817;0000;29,2604;;;
150818;0000;36,5304;;;
150819;0000;49,3253;;;
150820;0000;37,712;;;
150821;0000;24,8683;;;
150822;0000;16,9805;;;
150823;0000;27,3312;;;
150824;0000;29,8295;;;
150825;0000;38,0012;;;
150826;0000;31,6809;;;
150827;0000;45,4399;;;
150828;0000;44,387;;;
150829;0000;40,3758;;;
150830;0000;39,1266;;;
150831;0000;44,1409;;;
150901;0000;40,0362;;;
150902;0000;43,1536;;;
150903;0000;40,2949;;;
150904;0000;43,9133;;;
150905;0000;38,6899;;;
150906;0000;26,2425;;;
150907;0000;28,5225;;;
150908;0000;25,835;;;
150909;0000;23,6191;;;
150910;0000;29,995;;;
150911;0000;31,6837;;;
150912;0000;47,7158;;;
150913;0000;43,8378;;;
150914;0000;46,0403;;;
150915;0000;44,0091;;;
150916;0000;41,5326;;;
150917;0000;29,4174;;;
150918;0000;21,9291;;;
150919;0000;31,612;;;
150920;0000;38,4296;;;
150921;0000;31,0204;;;
150922;0000;36,1628;;;
150923;0000;50,7386;;;
150924;0000;46,9236;;;
150925;0000;26,7579;;;
150926;0000;23,3879;;;
150927;0000;21,0658;;;
150928;0000;23,9671;;;
150929;0000;29,5791;;;
150930;0000;25,2108;;;
151001;0000;29,4958;;;
151002;0000;28,3511;;;
151003;0000;21,0028;;;
151004;0000;20,5804;;;
151005;0000;23,3608;;;
151006;0000;26,6718;;;
151007;0000;24,6593;;;
151008;0000;36,0937;;;
151009;0000;32,0858;;;
151010;0000;35,1583;;;
151011;0000;28,8775;;;
151012;0000;30,5845;;;
151013;0000;29,2704;;;
151014;0000;23,6884;;;
151015;0000;19,4375;;;
151016;0000;32,64;;;
151017;0000;34,1108;;;
151018;0000;32,6091;;;
151019;0000;32,8616;;;
151020;0000;32,4113;;;
151021;0000;25,2766;;;
151022;0000;29,6641;;;
151023;0000;26,6735;;;
151024;0000;23,7054;;;
151025;0000;18,6354;;;
151026;0000;27,5412;;;
151027;0000;27,9479;;;
151028;0000;27,0307;;;
151029;0000;34,1699;;;
151030;0000;39,3503;;;
151031;0000;37,7295;;;
151101;0000;32,0529;;;
151102;0000;36,673;;;
151103;0000;36,6124;;;
151104;0000;38,5687;;;
151105;0000;38,8932;;;
151106;0000;30,3954;;;
151107;0000;17,2876;;;
151108;0000;14,6372;;;
151109;0000;20,3298;;;
151110;0000;24,1046;;;
151111;0000;25,4466;;;
151112;0000;38,0445;;;
151113;0000;47,5587;;;
151114;0000;40,77;;;
151115;0000;23,09;;;
151116;0000;23,4312;;;
151117;0000;38,309;;;
151118;0000;36,513;;;
151119;0000;24,9674;;;
151120;0000;37,0791;;;
151121;0000;26,8508;;;
151122;0000;21,1155;;;
151123;0000;;;;
151124;0000;;;;
151125;0000;;;;
151126;0000;;;;
151127;0000;;;;
151128;0000;32,9344;;;
151129;0000;;;33,825;
151130;0000;53,2112;;;
151201;0000;25,7587;;;
151202;0000;22,4954;;;
151203;0000;27,1938;;;
151204;0000;34,7719;;;
151205;0000;49,1799;;;
151206;0000;18,0737;;;
151207;0000;20,8656;;;
151208;0000;34,5626;;;
151209;0000;51,7112;;;
151210;0000;43,4178;;;
151211;0000;36,2267;;;
151212;0000;41,9624;;;
151213;0000;23,3087;;;
151214;0000;31,1025;;;
151215;0000;36,6453;;;
151216;0000;35,9404;;;
151217;0000;33,3515;;;
151218;0000;37,4916;;;
151219;0000;44,83;;;
151220;0000;31,9962;;;
151221;0000;26,7656;;;
151222;0000;23,4034;;;
151223;0000;28,6341;;;
151224;0000;47,4466;;;
151225;0000;39,9691;;;
151226;0000;31,9108;;;
151227;0000;31,9154;;;
151228;0000;39,8204;;;
151229;0000;31,712;;;
151230;0000;30,6954;;;
151231;0000;39,6779;;;
160101;0000;46,3986;;;
160102;0000;22,6824;;;
160103;0000;;;8,34149;
160104;0000;44,316;;;
160105;0000;63,672;;;
160106;0000;62,1866;;;
160107;0000;45,1612;;;
160108;0000;35,0879;;;
160109;0000;37,2177;;;
160110;0000;38,1169;;;
160111;0000;27,3091;;;
160112;0000;24,7539;;;
160113;0000;34,3677;;;
160114;0000;45,3191;;;
160115;0000;33,8224;;;
160116;0000;33,6704;;;
160117;0000;65,4441;;;
160118;0000;54,7386;;;
160119;0000;50,5924;;;
160120;0000;59,3903;;;
160121;0000;51,6941;;;
160122;0000;43,9599;;;
160123;0000;51,1766;;;
160124;0000;37,3049;;;
160125;0000;30,9774;;;
160126;0000;26,8487;;;
160127;0000;;;32,4399;
160128;0000;;;27,2501;
160129;0000;39,2283;;;
160130;0000;44,1707;;;
160131;0000;65,9574;;;
160201;0000;78,3649;;;
160202;0000;49,1061;;;
160203;0000;38,1115;;;
160204;0000;54,8291;;;
160205;0000;43,537;;;
160206;0000;57,5614;;;
160207;0000;;35,0545;;
160208;0000;42,9461;;;
160209;0000;47,3857;;;
160210;0000;42,6357;;;
160211;0000;36,5216;;;
160212;0000;48,09;;;
160213;0000;43,197;;;
160214;0000;36,7095;;;
160215;0000;47,9152;;;
160216;0000;39,9004;;;
160217;0000;26,1013;;;
160218;0000;39,1179;;;
160219;0000;37,8158;;;
160220;0000;50,4195;;;
160221;0000;38,3499;;;
160222;0000;25,6652;;;
160223;0000;34,6087;;;
160224;0000;48,3207;;;
160225;0000;56,8549;;;
160226;0000;36,7119;;;
160227;0000;44,9355;;;
160228;0000;44,8545;;;
160229;0000;33,4579;;;
160301;0000;47,3308;;;
160302;0000;58,8262;;;
160303;0000;53,355;;;
160304;0000;41,4171;;;
160305;0000;51,142;;;
160306;0000;39,3323;;;
160307;0000;39,115;;;
160308;0000;46,9571;;;
160309;0000;35,5012;;;
160310;0000;32,9146;;;
160311;0000;37,0708;;;
160312;0000;37,1929;;;
160313;0000;29,0925;;;
160314;0000;38,45;;;
160315;0000;47,8896;;;
160316;0000;55,4545;;;
160317;0000;44,56;;;
160318;0000;39,2621;;;
160319;0000;55,1324;;;
160320;0000;44,935;;;
160321;0000;44,3804;;;
160322;0000;42,4421;;;
160323;0000;58,0699;;;
160324;0000;62,6258;;;
160325;0000;43,3221;;;
160326;0000;57,6243;;;
160327;0000;59,6547;;;
160328;0000;;;16,1301;
160329;0000;45,3983;;;
160330;0000;37,0583;;;
160331;0000;42,4537;;;
160401;0000;65,9012;;;
160402;0000;48,1971;;;
160403;0000;20,8572;;;
160404;0000;33,2854;;;
160405;0000;42,4763;;;
160406;0000;36,5279;;;
160407;0000;36,2567;;;
160408;0000;38,3542;;;
160409;0000;39,4905;;;
160410;0000;54,5687;;;
160411;0000;52,757;;;
160412;0000;53,7567;;;
160413;0000;55,3774;;;
160414;0000;50,2732;;;
160415;0000;21,7185;;;
160416;0000;;;37,7605;
160417;0000;;;;
160418;0000;19,055;;;
160419;0000;29,4157;;;
160420;0000;38,3892;;;
160421;0000;50,907;;;
160422;0000;58,6896;;;
160423;0000;39,5054;;;
160424;0000;28,2137;;;
160425;0000;28,7005;;;
160426;0000;41,0033;;;
160427;0000;30,9971;;;
160428;0000;43,5204;;;
160429;0000;34,2854;;;
160430;0000;60,7808;;;
160501;0000;85,1428;;;
160502;0000;69,0237;;;
160503;0000;52,1458;;;
160504;0000;49,2745;;;
160505;0000;37,6754;;;
160506;0000;38,6646;;;
160507;0000;34,9241;;;
160508;0000;28,8717;;;
160509;0000;41,0137;;;
160510;0000;44,345;;;
160511;0000;30,9486;;;
160512;0000;38,5046;;;
160513;0000;56,3171;;;
160514;0000;;;16,356;
160515;0000;;;2,82008;
160516;0000;;;20,3524;
160517;0000;32,1437;;;
160518;0000;43;;;
160519;0000;40,8438;;;
160520;0000;48,4125;;;
160521;0000;33,0308;;;
160522;0000;27,4421;;;
160523;0000;33,6196;;;
160524;0000;51,5016;;;
160525;0000;61,9404;;;
160526;0000;50,1562;;;
160527;0000;42,9433;;;
160528;0000;51,9458;;;
160529;0000;46,1688;;;
160530;0000;37,9196;;;
160531;0000;42,3304;;;
160601;0000;37,0079;;;
160602;0000;32,6933;;;
160603;0000;26,8521;;;
160604;0000;31,8775;;;
160605;0000;26,7021;;;
160606;0000;32,8513;;;
160607;0000;35,8412;;;
160608;0000;52,0946;;;
160609;0000;44,1525;;;
160610;0000;45,9383;;;
160611;0000;54,1508;;;
160612;0000;47,2838;;;
160613;0000;33,4733;;;
160614;0000;43,015;;;
160615;0000;49,4204;;;
160616;0000;66,0212;;;
160617;0000;67,0404;;;
160618;0000;65,6663;;;
160619;0000;69,5483;;;
160620;0000;62,3233;;;
160621;0000;89,6608;;;
160622;0000;62,3862;;;
160623;0000;57,7362;;;
160624;0000;42,9725;;;
160625;0000;41,3354;;;
160626;0000;42,78;;;
160627;0000;59,4941;;;
160628;0000;51,9662;;;
160629;0000;40,2537;;;
160630;0000;71,1561;;;
160701;0000;56,9308;;;
160702;0000;36,7245;;;
160703;0000;18,4312;;;
160704;0000;40,0991;;;
160705;0000;41,1554;;;
160706;0000;49,4854;;;
160707;0000;63,015;;;
160708;0000;53,9399;;;
160709;0000;56,6504;;;
160710;0000;59,0121;;;
160711;0000;37,4764;;;
160712;0000;44,9991;;;
160713;0000;54,6108;;;
160714;0000;29,5608;;;
160715;0000;42,5594;;;
160716;0000;51,4791;;;
160717;0000;38,4454;;;
160718;0000;56,024;;;
160719;0000;53,6937;;;
160720;0000;52,9095;;;
160721;0000;64,8191;;;
160722;0000;43,9033;;;
160723;0000;37,5767;;;
160724;0000;43,2496;;;
160725;0000;25,3117;;;
160726;0000;37,9238;;;
160727;0000;47,1204;;;
160728;0000;46,85;;;
160729;0000;50,8758;;;
160730;0000;41,1025;;;
160731;0000;31,0071;;;
160801;0000;28,3046;;;
160802;0000;45,7267;;;
160803;0000;57,1096;;;
160804;0000;42,6417;;;
160805;0000;40,0446;;;
160806;0000;46,2155;;;
160807;0000;32,6525;;;
160808;0000;26,4125;;;
160809;0000;;;24,5508;
160810;0000;;;15,3235;
160811;0000;53,507;;;
160812;0000;55,8078;;;
